algorithm,seed,step,success_rate,mean_score,solved_count,total_episodes,filled_mean,violations_mean,zero_cand_mean,run_id
dqn,123,19300,0.0,4.22,0,50,10.18,1.58,0.56,123_20260110_094719
dqn,123,19400,0.0,4.08,0,50,10.2,1.66,0.56,123_20260110_094719
dqn,123,19500,0.0,4.08,0,50,10.2,1.66,0.56,123_20260110_094719
dqn,123,19600,0.0,4.02,0,50,10.22,1.7,0.56,123_20260110_094719
dqn,123,19700,0.0,4.18,0,50,10.18,1.6,0.56,123_20260110_094719
dqn,123,19800,0.0,4.32,0,50,10.18,1.58,0.54,123_20260110_094719
dqn,123,19900,0.0,4.32,0,50,10.18,1.58,0.54,123_20260110_094719
dqn,123,20000,0.0,4.32,0,50,10.18,1.58,0.54,123_20260110_094719
dqn,456,100,0.0,4.48,0,50,10.24,1.68,0.48,456_20260110_144205
dqn,456,200,0.0,3.96,0,50,10.3,1.82,0.54,456_20260110_144205
dqn,456,300,0.0,3.54,0,50,10.36,2.16,0.5,456_20260110_144205
dqn,456,400,0.0,3.86,0,50,10.28,2.06,0.46,456_20260110_144205
dqn,456,500,0.0,3.98,0,50,10.24,1.88,0.5,456_20260110_144205
dqn,456,600,0.0,3.48,0,50,10.34,2.08,0.54,456_20260110_144205
dqn,456,700,0.0,3.58,0,50,10.32,2.02,0.54,456_20260110_144205
dqn,456,800,0.0,3.26,0,50,10.42,2.18,0.56,456_20260110_144205
dqn,456,900,0.0,2.78,0,50,10.46,2.34,0.6,456_20260110_144205
dqn,456,1000,0.0,3.58,0,50,10.34,2.08,0.52,456_20260110_144205
dqn,456,1100,0.0,3.5,0,50,10.4,2.1,0.54,456_20260110_144205
dqn,456,1200,0.0,3.22,0,50,10.44,2.26,0.54,456_20260110_144205
dqn,456,1300,0.0,3.34,0,50,10.36,2.16,0.54,456_20260110_144205
dqn,456,1400,0.0,3.22,0,50,10.4,2.24,0.54,456_20260110_144205
dqn,456,1500,0.0,3.0,0,50,10.38,2.24,0.58,456_20260110_144205
dqn,456,1600,0.0,3.42,0,50,10.36,2.22,0.5,456_20260110_144205
dqn,456,1700,0.0,2.92,0,50,10.48,2.28,0.6,456_20260110_144205
dqn,456,1800,0.0,3.42,0,50,10.32,2.1,0.54,456_20260110_144205
dqn,456,1900,0.0,3.48,0,50,10.32,2.02,0.56,456_20260110_144205
dqn,456,2000,0.0,3.36,0,50,10.34,2.04,0.58,456_20260110_144205
dqn,456,2100,0.0,3.42,0,50,10.34,2.06,0.56,456_20260110_144205
dqn,456,2200,0.0,3.48,0,50,10.32,2.02,0.56,456_20260110_144205
dqn,456,2300,0.0,3.3,0,50,10.38,2.04,0.6,456_20260110_144205
dqn,456,2400,0.0,3.58,0,50,10.36,2.04,0.54,456_20260110_144205
dqn,456,2500,0.0,3.66,0,50,10.38,2.06,0.52,456_20260110_144205
dqn,456,2600,0.0,3.62,0,50,10.36,2.02,0.54,456_20260110_144205
dqn,456,2700,0.0,3.48,0,50,10.38,2.1,0.54,456_20260110_144205
dqn,456,2800,0.0,3.34,0,50,10.38,2.12,0.56,456_20260110_144205
dqn,456,2900,0.0,3.68,0,50,10.36,2.04,0.52,456_20260110_144205
dqn,456,3000,0.0,3.64,0,50,10.38,2.02,0.54,456_20260110_144205
dqn,456,3100,0.0,3.8,0,50,10.36,1.98,0.52,456_20260110_144205
dqn,456,3200,0.0,3.84,0,50,10.32,1.94,0.52,456_20260110_144205
dqn,456,3300,0.0,3.84,0,50,10.42,1.94,0.54,456_20260110_144205
dqn,456,3400,0.0,3.56,0,50,10.36,2.0,0.56,456_20260110_144205
dqn,456,3500,0.0,3.54,0,50,10.4,2.08,0.54,456_20260110_144205
dqn,456,3600,0.0,4.0,0,50,10.38,1.94,0.5,456_20260110_144205
dqn,456,3700,0.0,4.02,0,50,10.42,1.9,0.52,456_20260110_144205
dqn,456,3800,0.0,4.12,0,50,10.4,1.84,0.52,456_20260110_144205
dqn,456,3900,0.0,4.1,0,50,10.42,1.86,0.52,456_20260110_144205
dqn,456,4000,0.0,3.58,0,50,10.4,2.06,0.54,456_20260110_144205
dqn,456,4100,0.0,4.04,0,50,10.34,1.9,0.5,456_20260110_144205
dqn,456,4200,0.0,3.72,0,50,10.42,2.1,0.5,456_20260110_144205
dqn,456,4300,0.0,4.0,0,50,10.38,1.94,0.5,456_20260110_144205
dqn,456,4400,0.0,3.92,0,50,10.4,1.94,0.52,456_20260110_144205
dqn,456,4500,0.0,3.88,0,50,10.34,1.88,0.54,456_20260110_144205
dqn,456,4600,0.0,3.54,0,50,10.44,2.1,0.54,456_20260110_144205
dqn,456,4700,0.0,3.54,0,50,10.44,2.1,0.54,456_20260110_144205
dqn,456,4800,0.0,3.54,0,50,10.44,2.1,0.54,456_20260110_144205
dqn,456,4900,0.0,3.36,0,50,10.46,2.2,0.54,456_20260110_144205
dqn,456,5000,0.0,3.44,0,50,10.42,2.14,0.54,456_20260110_144205
dqn,456,5100,0.0,3.44,0,50,10.48,2.12,0.56,456_20260110_144205
dqn,456,5200,0.0,3.4,0,50,10.44,2.12,0.56,456_20260110_144205
dqn,456,5300,0.0,3.38,0,50,10.34,1.98,0.6,456_20260110_144205
dqn,456,5400,0.0,3.46,0,50,10.36,2.1,0.54,456_20260110_144205
dqn,456,5500,0.0,3.64,0,50,10.36,2.06,0.52,456_20260110_144205
dqn,456,5600,0.0,3.76,0,50,10.3,1.92,0.54,456_20260110_144205
dqn,456,5700,0.0,3.64,0,50,10.28,1.92,0.56,456_20260110_144205
dqn,456,5800,0.0,3.64,0,50,10.28,1.92,0.56,456_20260110_144205
dqn,456,5900,0.0,3.8,0,50,10.22,1.86,0.54,456_20260110_144205
dqn,456,6000,0.0,3.8,0,50,10.22,1.86,0.54,456_20260110_144205
dqn,456,6100,0.0,3.8,0,50,10.22,1.86,0.54,456_20260110_144205
dqn,456,6200,0.0,3.84,0,50,10.2,1.78,0.56,456_20260110_144205
dqn,456,6300,0.0,3.82,0,50,10.22,1.8,0.56,456_20260110_144205
dqn,456,6400,0.0,3.8,0,50,10.22,1.86,0.54,456_20260110_144205
dqn,456,6500,0.0,3.76,0,50,10.24,1.94,0.52,456_20260110_144205
dqn,456,6600,0.0,3.84,0,50,10.22,1.84,0.54,456_20260110_144205
dqn,456,6700,0.0,4.0,0,50,10.2,1.8,0.52,456_20260110_144205
dqn,456,6800,0.0,4.16,0,50,10.22,1.78,0.5,456_20260110_144205
dqn,456,6900,0.0,4.14,0,50,10.24,1.8,0.5,456_20260110_144205
dqn,456,7000,0.0,4.12,0,50,10.22,1.8,0.5,456_20260110_144205
dqn,456,7100,0.0,3.8,0,50,10.24,1.82,0.56,456_20260110_144205
dqn,456,7200,0.0,3.88,0,50,10.2,1.76,0.56,456_20260110_144205
dqn,456,7300,0.0,3.78,0,50,10.22,1.82,0.56,456_20260110_144205
dqn,456,7400,0.0,3.98,0,50,10.18,1.7,0.56,456_20260110_144205
dqn,456,7500,0.0,3.84,0,50,10.22,1.74,0.58,456_20260110_144205
dqn,456,7600,0.0,3.84,0,50,10.24,1.8,0.56,456_20260110_144205
dqn,456,7700,0.0,4.0,0,50,10.24,1.82,0.52,456_20260110_144205
dqn,456,7800,0.0,4.1,0,50,10.18,1.64,0.56,456_20260110_144205
dqn,456,7900,0.0,3.82,0,50,10.2,1.74,0.58,456_20260110_144205
dqn,456,8000,0.0,3.64,0,50,10.2,1.78,0.6,456_20260110_144205
dqn,456,8100,0.0,3.8,0,50,10.22,1.86,0.54,456_20260110_144205
dqn,456,8200,0.0,3.8,0,50,10.22,1.86,0.54,456_20260110_144205
dqn,456,8300,0.0,4.12,0,50,10.18,1.78,0.5,456_20260110_144205
dqn,456,8400,0.0,4.22,0,50,10.22,1.8,0.48,456_20260110_144205
dqn,456,8500,0.0,4.04,0,50,10.26,1.86,0.5,456_20260110_144205
dqn,456,8600,0.0,4.16,0,50,10.26,1.8,0.5,456_20260110_144205
dqn,456,8700,0.0,4.04,0,50,10.26,1.86,0.5,456_20260110_144205
dqn,456,8800,0.0,4.04,0,50,10.26,1.86,0.5,456_20260110_144205
dqn,456,8900,0.0,4.04,0,50,10.26,1.86,0.5,456_20260110_144205
dqn,456,9000,0.0,4.14,0,50,10.24,1.8,0.5,456_20260110_144205
dqn,456,9100,0.0,4.12,0,50,10.22,1.8,0.5,456_20260110_144205
dqn,456,9200,0.0,3.96,0,50,10.22,1.88,0.5,456_20260110_144205
dqn,456,9300,0.0,4.08,0,50,10.24,1.88,0.48,456_20260110_144205
dqn,456,9400,0.0,4.12,0,50,10.2,1.84,0.48,456_20260110_144205
dqn,456,9500,0.0,3.92,0,50,10.26,1.92,0.5,456_20260110_144205
dqn,456,9600,0.0,4.2,0,50,10.24,1.82,0.48,456_20260110_144205
dqn,456,9700,0.0,4.24,0,50,10.2,1.78,0.48,456_20260110_144205
dqn,456,9800,0.0,4.24,0,50,10.2,1.78,0.48,456_20260110_144205
dqn,456,9900,0.0,4.16,0,50,10.18,1.76,0.5,456_20260110_144205
dqn,456,10000,0.0,4.2,0,50,10.22,1.76,0.5,456_20260110_144205
dqn,456,10100,0.0,4.3,0,50,10.22,1.76,0.48,456_20260110_144205
dqn,456,10200,0.0,4.02,0,50,10.22,1.8,0.52,456_20260110_144205
dqn,456,10300,0.0,3.88,0,50,10.24,1.88,0.52,456_20260110_144205
dqn,456,10400,0.0,4.18,0,50,10.26,1.84,0.48,456_20260110_144205
dqn,456,10500,0.0,4.04,0,50,10.34,2.0,0.46,456_20260110_144205
dqn,456,10600,0.0,3.98,0,50,10.36,2.04,0.46,456_20260110_144205
dqn,456,10700,0.0,4.2,0,50,10.26,1.88,0.46,456_20260110_144205
dqn,456,10800,0.0,4.12,0,50,10.3,1.94,0.46,456_20260110_144205
dqn,456,10900,0.0,4.04,0,50,10.32,1.94,0.48,456_20260110_144205
dqn,456,11000,0.0,4.16,0,50,10.32,1.88,0.48,456_20260110_144205
dqn,456,11100,0.0,4.14,0,50,10.3,1.88,0.48,456_20260110_144205
dqn,456,11200,0.0,4.26,0,50,10.3,1.82,0.48,456_20260110_144205
dqn,456,11300,0.0,4.3,0,50,10.28,1.84,0.46,456_20260110_144205
dqn,456,11400,0.0,4.38,0,50,10.28,1.8,0.46,456_20260110_144205
dqn,456,11500,0.0,4.36,0,50,10.26,1.8,0.46,456_20260110_144205
dqn,456,11600,0.0,4.2,0,50,10.32,1.96,0.44,456_20260110_144205
dqn,456,11700,0.0,4.12,0,50,10.4,2.04,0.44,456_20260110_144205
dqn,456,11800,0.0,4.12,0,50,10.4,2.04,0.44,456_20260110_144205
dqn,456,11900,0.0,4.18,0,50,10.38,2.0,0.44,456_20260110_144205
dqn,456,12000,0.0,4.3,0,50,10.38,1.94,0.44,456_20260110_144205
dqn,456,12100,0.0,4.16,0,50,10.36,2.0,0.44,456_20260110_144205
dqn,456,12200,0.0,4.08,0,50,10.4,2.06,0.44,456_20260110_144205
dqn,456,12300,0.0,4.1,0,50,10.38,2.04,0.44,456_20260110_144205
dqn,456,12400,0.0,4.3,0,50,10.28,1.84,0.46,456_20260110_144205
dqn,456,12500,0.0,4.32,0,50,10.3,1.84,0.46,456_20260110_144205
dqn,456,12600,0.0,4.24,0,50,10.3,1.88,0.46,456_20260110_144205
dqn,456,12700,0.0,4.22,0,50,10.28,1.88,0.46,456_20260110_144205
dqn,456,12800,0.0,4.02,0,50,10.32,2.0,0.46,456_20260110_144205
dqn,456,12900,0.0,4.22,0,50,10.28,1.88,0.46,456_20260110_144205
dqn,456,13000,0.0,4.12,0,50,10.3,1.94,0.46,456_20260110_144205
dqn,456,13100,0.0,4.32,0,50,10.28,1.88,0.44,456_20260110_144205
dqn,456,13200,0.0,4.12,0,50,10.32,2.0,0.44,456_20260110_144205
dqn,456,13300,0.0,3.78,0,50,10.34,1.98,0.52,456_20260110_144205
dqn,456,13400,0.0,3.72,0,50,10.32,2.0,0.52,456_20260110_144205
dqn,456,13500,0.0,3.96,0,50,10.32,1.88,0.52,456_20260110_144205
dqn,456,13600,0.0,3.62,0,50,10.38,2.08,0.52,456_20260110_144205
dqn,456,13700,0.0,3.58,0,50,10.36,2.04,0.54,456_20260110_144205
dqn,456,13800,0.0,3.62,0,50,10.34,2.06,0.52,456_20260110_144205
dqn,456,13900,0.0,3.56,0,50,10.36,2.0,0.56,456_20260110_144205
dqn,456,14000,0.0,3.5,0,50,10.38,2.04,0.56,456_20260110_144205
dqn,456,14100,0.0,3.74,0,50,10.34,1.9,0.56,456_20260110_144205
dqn,456,14200,0.0,3.58,0,50,10.36,1.94,0.58,456_20260110_144205
dqn,456,14300,0.0,3.54,0,50,10.42,2.04,0.56,456_20260110_144205
dqn,456,14400,0.0,3.62,0,50,10.42,2.1,0.52,456_20260110_144205
dqn,456,14500,0.0,3.7,0,50,10.38,1.94,0.56,456_20260110_144205
dqn,456,14600,0.0,3.86,0,50,10.38,1.96,0.52,456_20260110_144205
dqn,456,14700,0.0,3.86,0,50,10.38,1.96,0.52,456_20260110_144205
dqn,456,14800,0.0,3.88,0,50,10.34,1.88,0.54,456_20260110_144205
dqn,456,14900,0.0,4.02,0,50,10.38,1.98,0.48,456_20260110_144205
dqn,456,15000,0.0,3.82,0,50,10.4,1.94,0.54,456_20260110_144205
dqn,456,15100,0.0,4.38,0,50,10.32,1.82,0.46,456_20260110_144205
dqn,456,15200,0.0,3.88,0,50,10.38,1.9,0.54,456_20260110_144205
dqn,456,15300,0.0,4.28,0,50,10.34,1.88,0.46,456_20260110_144205
dqn,456,15400,0.0,3.48,0,50,10.38,1.9,0.62,456_20260110_144205
dqn,456,15500,0.0,4.12,0,50,10.34,1.86,0.5,456_20260110_144205
dqn,456,15600,0.0,4.04,0,50,10.38,1.92,0.5,456_20260110_144205
dqn,456,15700,0.0,4.1,0,50,10.34,1.82,0.52,456_20260110_144205
dqn,456,15800,0.0,4.04,0,50,10.32,1.94,0.48,456_20260110_144205
dqn,456,15900,0.0,4.14,0,50,10.34,1.9,0.48,456_20260110_144205
dqn,456,16000,0.0,3.58,0,50,10.42,2.02,0.56,456_20260110_144205
dqn,456,16100,0.0,3.74,0,50,10.4,1.98,0.54,456_20260110_144205
dqn,456,16200,0.0,3.82,0,50,10.38,1.88,0.56,456_20260110_144205
dqn,456,16300,0.0,3.64,0,50,10.36,1.86,0.6,456_20260110_144205
dqn,456,16400,0.0,3.54,0,50,10.34,1.9,0.6,456_20260110_144205
dqn,456,16500,0.0,3.76,0,50,10.3,1.82,0.58,456_20260110_144205
dqn,456,16600,0.0,3.7,0,50,10.34,1.92,0.56,456_20260110_144205
dqn,456,16700,0.0,3.8,0,50,10.34,1.92,0.54,456_20260110_144205
dqn,456,16800,0.0,3.9,0,50,10.34,1.92,0.52,456_20260110_144205
dqn,456,16900,0.0,3.92,0,50,10.3,1.84,0.54,456_20260110_144205
dqn,456,17000,0.0,3.74,0,50,10.3,1.88,0.56,456_20260110_144205
dqn,456,17100,0.0,3.76,0,50,10.24,1.84,0.56,456_20260110_144205
dqn,456,17200,0.0,3.7,0,50,10.26,1.88,0.56,456_20260110_144205
dqn,456,17300,0.0,3.6,0,50,10.28,1.94,0.56,456_20260110_144205
dqn,456,17400,0.0,3.52,0,50,10.26,2.02,0.54,456_20260110_144205
dqn,456,17500,0.0,3.6,0,50,10.24,2.02,0.52,456_20260110_144205
dqn,456,17600,0.0,3.6,0,50,10.24,2.02,0.52,456_20260110_144205
dqn,456,17700,0.0,3.6,0,50,10.24,2.02,0.52,456_20260110_144205
dqn,456,17800,0.0,3.52,0,50,10.24,2.06,0.52,456_20260110_144205
dqn,456,17900,0.0,3.26,0,50,10.24,2.04,0.58,456_20260110_144205
dqn,456,18000,0.0,3.46,0,50,10.26,2.0,0.56,456_20260110_144205
dqn,456,18100,0.0,3.56,0,50,10.22,1.98,0.54,456_20260110_144205
dqn,456,18200,0.0,3.5,0,50,10.22,1.96,0.56,456_20260110_144205
dqn,456,18300,0.0,3.24,0,50,10.28,2.12,0.56,456_20260110_144205
dqn,456,18400,0.0,3.44,0,50,10.22,1.94,0.58,456_20260110_144205
dqn,456,18500,0.0,3.18,0,50,10.26,2.04,0.6,456_20260110_144205
dqn,456,18600,0.0,3.22,0,50,10.3,2.04,0.6,456_20260110_144205
dqn,456,18700,0.0,3.02,0,50,10.28,2.08,0.62,456_20260110_144205
dqn,456,18800,0.0,3.36,0,50,10.26,2.0,0.58,456_20260110_144205
dqn,456,18900,0.0,3.3,0,50,10.28,2.04,0.58,456_20260110_144205
dqn,456,19000,0.0,3.36,0,50,10.26,2.0,0.58,456_20260110_144205
dqn,456,19100,0.0,3.36,0,50,10.26,1.9,0.62,456_20260110_144205
dqn,456,19200,0.0,3.24,0,50,10.26,1.86,0.66,456_20260110_144205
dqn,456,19300,0.0,3.34,0,50,10.26,1.96,0.6,456_20260110_144205
dqn,456,19400,0.0,3.24,0,50,10.26,1.86,0.66,456_20260110_144205
dqn,456,19500,0.0,3.2,0,50,10.28,2.04,0.6,456_20260110_144205
dqn,456,19600,0.0,3.36,0,50,10.26,2.0,0.58,456_20260110_144205
dqn,456,19700,0.0,3.36,0,50,10.26,2.0,0.58,456_20260110_144205
dqn,456,19800,0.0,3.16,0,50,10.32,2.08,0.6,456_20260110_144205
dqn,456,19900,0.0,3.04,0,50,10.32,2.14,0.6,456_20260110_144205
dqn,456,20000,0.0,3.3,0,50,10.32,2.06,0.58,456_20260110_144205
